Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,1e-08
Horizontal Delay,0.000945365
Sample Interval,2e-10
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,-3.54
,
,
,
Label,
TIME,CH4
9.453665e-04,1.77
9.453667e-04,1.59
9.453669e-04,1.07
9.453671e-04,0.51
9.453673e-04,0.23
9.453675e-04,0.27
9.453677e-04,0.31
9.453679e-04,0.33
9.453681e-04,0.71
9.453683e-04,1.57
9.453685e-04,2.01
9.453687e-04,1.87
9.453689e-04,1.65
9.453691e-04,1.29
9.453693e-04,0.67
9.453695e-04,0.31
9.453697e-04,0.27
9.453699e-04,0.33
9.453701e-04,0.33
9.453703e-04,0.51
9.453705e-04,1.39
9.453707e-04,1.99
9.453709e-04,1.95
9.453711e-04,1.69
9.453713e-04,1.43
9.453715e-04,0.87
9.453717e-04,0.37
9.453719e-04,0.29
9.453721e-04,0.35
9.453723e-04,0.35
9.453725e-04,0.39
9.453727e-04,1.09
9.453729e-04,1.89
9.453731e-04,2.03
9.453733e-04,1.69
9.453735e-04,1.49
9.453737e-04,0.99
9.453739e-04,0.45
9.453741e-04,0.25
9.453743e-04,0.31
9.453745e-04,0.33
9.453747e-04,0.35
9.453749e-04,0.81
9.453751e-04,1.65
9.453753e-04,1.97
9.453755e-04,1.75
9.453757e-04,1.51
9.453759e-04,1.15
9.453761e-04,0.59
9.453763e-04,0.29
9.453765e-04,0.29
9.453767e-04,0.35
9.453769e-04,0.33
9.453771e-04,0.29
9.453773e-04,0.27
9.453775e-04,0.27
9.453777e-04,0.27
9.453779e-04,0.25
9.453781e-04,0.25
9.453783e-04,0.23
9.453785e-04,0.27
9.453787e-04,0.23
9.453789e-04,0.23
9.453791e-04,0.21
9.453793e-04,0.19
9.453795e-04,0.23
9.453797e-04,0.21
9.453799e-04,0.21
9.453801e-04,0.21
9.453803e-04,0.21
9.453805e-04,0.19
9.453807e-04,0.17
9.453809e-04,0.19
9.453811e-04,0.19
9.453813e-04,0.17
9.453815e-04,0.19
9.453817e-04,0.15
9.453819e-04,0.17
9.453821e-04,0.17
9.453823e-04,0.19
9.453825e-04,0.19
9.453827e-04,0.17
9.453829e-04,0.19
9.453831e-04,0.17
9.453833e-04,0.19
9.453835e-04,0.21
9.453837e-04,0.19
9.453839e-04,0.19
9.453841e-04,0.21
9.453843e-04,0.23
9.453845e-04,0.15
9.453847e-04,0.15
9.453849e-04,0.17
9.453851e-04,0.15
9.453853e-04,0.11
9.453855e-04,0.15
9.453857e-04,0.13
9.453859e-04,0.15
9.453861e-04,0.21
9.453863e-04,0.17
9.453865e-04,0.21
9.453867e-04,0.13
9.453869e-04,0.11
9.453871e-04,0.17
9.453873e-04,0.15
9.453875e-04,0.11
9.453877e-04,0.11
9.453879e-04,0.15
9.453881e-04,0.13
9.453883e-04,0.13
9.453885e-04,0.13
9.453887e-04,0.17
9.453889e-04,0.17
9.453891e-04,0.09
9.453893e-04,0.11
9.453895e-04,0.13
9.453897e-04,0.11
9.453899e-04,0.11
9.453901e-04,0.15
9.453903e-04,0.13
9.453905e-04,0.13
9.453907e-04,0.15
9.453909e-04,0.19
9.453911e-04,0.17
9.453913e-04,0.09
9.453915e-04,0.13
9.453917e-04,0.15
9.453919e-04,0.09
9.453921e-04,0.09
9.453923e-04,0.11
9.453925e-04,0.15
9.453927e-04,0.13
9.453929e-04,0.11
9.453931e-04,0.15
9.453933e-04,0.17
9.453935e-04,0.11
9.453937e-04,0.11
9.453939e-04,0.13
9.453941e-04,0.13
9.453943e-04,0.05
9.453945e-04,0.09
9.453947e-04,0.13
9.453949e-04,0.11
9.453951e-04,0.13
9.453953e-04,0.11
9.453955e-04,0.11
9.453957e-04,0.15
9.453959e-04,0.15
9.453961e-04,0.13
9.453963e-04,0.11
9.453965e-04,0.11
9.453967e-04,0.09
9.453969e-04,0.09
9.453971e-04,0.11
9.453973e-04,0.11
9.453975e-04,0.09
9.453977e-04,0.13
9.453979e-04,0.13
9.453981e-04,0.11
9.453983e-04,0.09
9.453985e-04,0.09
9.453987e-04,0.11
9.453989e-04,0.09
9.453991e-04,0.09
9.453993e-04,0.09
9.453995e-04,0.07
9.453997e-04,0.09
9.453999e-04,0.11
9.454001e-04,0.11
9.454003e-04,0.11
9.454005e-04,0.11
9.454007e-04,0.11
9.454009e-04,0.07
9.454011e-04,0.09
9.454013e-04,0.07
9.454015e-04,0.09
9.454017e-04,0.09
9.454019e-04,0.07
9.454021e-04,0.11
9.454023e-04,0.07
9.454025e-04,0.09
9.454027e-04,0.11
9.454029e-04,0.11
9.454031e-04,0.11
9.454033e-04,0.09
9.454035e-04,0.09
9.454037e-04,0.09
9.454039e-04,0.11
9.454041e-04,0.09
9.454043e-04,0.11
9.454045e-04,0.11
9.454047e-04,0.09
9.454049e-04,0.07
9.454051e-04,0.07
9.454053e-04,0.11
9.454055e-04,0.11
9.454057e-04,0.09
9.454059e-04,0.09
9.454061e-04,0.11
9.454063e-04,0.09
9.454065e-04,0.11
9.454067e-04,0.09
9.454069e-04,0.07
9.454071e-04,0.07
9.454073e-04,0.09
9.454075e-04,0.11
9.454077e-04,0.11
9.454079e-04,0.09
9.454081e-04,0.07
9.454083e-04,0.09
9.454085e-04,0.09
9.454087e-04,0.09
9.454089e-04,0.09
9.454091e-04,0.05
9.454093e-04,0.09
9.454095e-04,0.09
9.454097e-04,0.11
9.454099e-04,0.11
9.454101e-04,0.09
9.454103e-04,0.07
9.454105e-04,0.09
9.454107e-04,0.09
9.454109e-04,0.11
9.454111e-04,0.07
9.454113e-04,0.07
9.454115e-04,0.09
9.454117e-04,0.11
9.454119e-04,0.07
9.454121e-04,0.09
9.454123e-04,0.09
9.454125e-04,0.09
9.454127e-04,0.09
9.454129e-04,0.11
9.454131e-04,0.07
9.454133e-04,0.09
9.454135e-04,0.11
9.454137e-04,0.09
9.454139e-04,0.09
9.454141e-04,0.09
9.454143e-04,0.07
9.454145e-04,0.07
9.454147e-04,0.09
9.454149e-04,0.09
9.454151e-04,0.09
9.454153e-04,0.09
9.454155e-04,0.05
9.454157e-04,0.09
9.454159e-04,0.09
9.454161e-04,0.11
9.454163e-04,0.11
9.454165e-04,0.09
9.454167e-04,0.11
9.454169e-04,0.07
9.454171e-04,0.09
9.454173e-04,0.11
9.454175e-04,0.09
9.454177e-04,0.09
9.454179e-04,0.09
9.454181e-04,0.07
9.454183e-04,0.09
9.454185e-04,0.07
9.454187e-04,0.09
9.454189e-04,0.07
9.454191e-04,0.05
9.454193e-04,0.07
9.454195e-04,0.07
9.454197e-04,0.09
9.454199e-04,0.09
9.454201e-04,0.07
9.454203e-04,0.09
9.454205e-04,0.09
9.454207e-04,0.05
9.454209e-04,0.07
9.454211e-04,0.09
9.454213e-04,0.09
9.454215e-04,0.07
9.454217e-04,0.07
9.454219e-04,0.09
9.454221e-04,0.05
9.454223e-04,0.09
9.454225e-04,0.11
9.454227e-04,0.11
9.454229e-04,0.11
9.454231e-04,0.11
9.454233e-04,0.09
9.454235e-04,0.11
9.454237e-04,0.09
9.454239e-04,0.09
9.454241e-04,0.09
9.454243e-04,0.11
9.454245e-04,0.05
9.454247e-04,0.07
9.454249e-04,0.05
9.454251e-04,0.07
9.454253e-04,0.11
9.454255e-04,0.09
9.454257e-04,0.07
9.454259e-04,0.05
9.454261e-04,0.07
9.454263e-04,0.09
9.454265e-04,0.09
9.454267e-04,0.07
9.454269e-04,0.09
9.454271e-04,0.07
9.454273e-04,0.05
9.454275e-04,0.09
9.454277e-04,0.07
9.454279e-04,0.05
9.454281e-04,0.07
9.454283e-04,0.05
9.454285e-04,0.05
9.454287e-04,0.07
9.454289e-04,0.09
9.454291e-04,0.09
9.454293e-04,0.05
9.454295e-04,0.07
9.454297e-04,0.05
9.454299e-04,0.07
9.454301e-04,0.09
9.454303e-04,0.09
9.454305e-04,0.05
9.454307e-04,0.07
9.454309e-04,0.07
9.454311e-04,0.07
9.454313e-04,0.07
9.454315e-04,0.05
9.454317e-04,0.07
9.454319e-04,0.05
9.454321e-04,0.07
9.454323e-04,0.05
9.454325e-04,0.07
9.454327e-04,0.09
9.454329e-04,0.11
9.454331e-04,0.09
9.454333e-04,0.09
9.454335e-04,0.07
9.454337e-04,0.07
9.454339e-04,0.07
9.454341e-04,0.09
9.454343e-04,0.09
9.454345e-04,0.09
9.454347e-04,0.11
9.454349e-04,0.11
9.454351e-04,0.09
9.454353e-04,0.07
9.454355e-04,0.05
9.454357e-04,0.05
9.454359e-04,0.07
9.454361e-04,0.05
9.454363e-04,0.09
9.454365e-04,0.07
9.454367e-04,0.07
9.454369e-04,0.05
9.454371e-04,0.07
9.454373e-04,0.09
9.454375e-04,0.07
9.454377e-04,0.07
9.454379e-04,0.05
9.454381e-04,0.07
9.454383e-04,0.09
9.454385e-04,0.07
9.454387e-04,0.09
9.454389e-04,0.09
9.454391e-04,0.07
9.454393e-04,0.07
9.454395e-04,0.07
9.454397e-04,0.09
9.454399e-04,0.05
9.454401e-04,0.07
9.454403e-04,0.09
9.454405e-04,0.07
9.454407e-04,0.07
9.454409e-04,0.05
9.454411e-04,0.07
9.454413e-04,0.09
9.454415e-04,0.11
9.454417e-04,0.09
9.454419e-04,0.05
9.454421e-04,0.07
9.454423e-04,0.07
9.454425e-04,0.05
9.454427e-04,0.09
9.454429e-04,0.07
9.454431e-04,0.05
9.454433e-04,0.05
9.454435e-04,0.07
9.454437e-04,0.05
9.454439e-04,0.07
9.454441e-04,0.09
9.454443e-04,0.07
9.454445e-04,0.05
9.454447e-04,0.09
9.454449e-04,0.05
9.454451e-04,0.07
9.454453e-04,0.05
9.454455e-04,0.05
9.454457e-04,0.05
9.454459e-04,0.05
9.454461e-04,0.05
9.454463e-04,0.07
9.454465e-04,0.07
9.454467e-04,0.07
9.454469e-04,0.05
9.454471e-04,0.05
9.454473e-04,0.05
9.454475e-04,0.05
9.454477e-04,0.07
9.454479e-04,0.05
9.454481e-04,0.07
9.454483e-04,0.05
9.454485e-04,0.07
9.454487e-04,0.05
9.454489e-04,0.05
9.454491e-04,0.07
9.454493e-04,0.03
9.454495e-04,0.07
9.454497e-04,0.07
9.454499e-04,0.09
9.454501e-04,0.09
9.454503e-04,0.05
9.454505e-04,0.05
9.454507e-04,0.07
9.454509e-04,0.05
9.454511e-04,0.07
9.454513e-04,0.05
9.454515e-04,0.07
9.454517e-04,0.05
9.454519e-04,0.07
9.454521e-04,0.07
9.454523e-04,0.09
9.454525e-04,0.07
9.454527e-04,0.09
9.454529e-04,0.07
9.454531e-04,0.07
9.454533e-04,0.05
9.454535e-04,0.09
9.454537e-04,0.09
9.454539e-04,0.09
9.454541e-04,0.09
9.454543e-04,0.07
9.454545e-04,0.07
9.454547e-04,0.11
9.454549e-04,0.09
9.454551e-04,0.09
9.454553e-04,0.07
9.454555e-04,0.05
9.454557e-04,0.07
9.454559e-04,0.07
9.454561e-04,0.07
9.454563e-04,0.09
9.454565e-04,0.05
9.454567e-04,0.05
9.454569e-04,0.07
9.454571e-04,0.09
9.454573e-04,0.07
9.454575e-04,0.05
9.454577e-04,0.05
9.454579e-04,0.07
9.454581e-04,0.05
9.454583e-04,0.07
9.454585e-04,0.07
9.454587e-04,0.05
9.454589e-04,0.09
9.454591e-04,0.07
9.454593e-04,0.05
9.454595e-04,0.05
9.454597e-04,0.07
9.454599e-04,0.05
9.454601e-04,0.09
9.454603e-04,0.07
9.454605e-04,0.07
9.454607e-04,0.05
9.454609e-04,0.05
9.454611e-04,0.05
9.454613e-04,0.03
9.454615e-04,0.05
9.454617e-04,0.09
9.454619e-04,0.05
9.454621e-04,0.05
9.454623e-04,0.05
9.454625e-04,0.07
9.454627e-04,0.07
9.454629e-04,0.03
9.454631e-04,0.07
9.454633e-04,0.07
9.454635e-04,0.05
9.454637e-04,0.05
9.454639e-04,0.03
9.454641e-04,0.07
9.454643e-04,0.07
9.454645e-04,0.09
9.454647e-04,0.05
9.454649e-04,0.07
9.454651e-04,0.05
9.454653e-04,0.05
9.454655e-04,0.05
9.454657e-04,0.05
9.454659e-04,0.05
9.454661e-04,0.05
9.454663e-04,0.05
9.454665e-04,0.05
9.454667e-04,0.05
9.454669e-04,0.05
9.454671e-04,0.05
9.454673e-04,0.05
9.454675e-04,0.05
9.454677e-04,0.07
9.454679e-04,0.07
9.454681e-04,0.05
9.454683e-04,0.07
9.454685e-04,0.07
9.454687e-04,0.07
9.454689e-04,0.07
9.454691e-04,0.05
9.454693e-04,0.05
9.454695e-04,0.11
9.454697e-04,0.09
9.454699e-04,0.07
9.454701e-04,0.07
9.454703e-04,0.05
9.454705e-04,0.05
9.454707e-04,0.05
9.454709e-04,0.05
9.454711e-04,0.05
9.454713e-04,0.05
9.454715e-04,0.05
9.454717e-04,0.03
9.454719e-04,0.05
9.454721e-04,0.05
9.454723e-04,0.05
9.454725e-04,0.05
9.454727e-04,0.07
9.454729e-04,0.05
9.454731e-04,0.05
9.454733e-04,0.05
9.454735e-04,0.05
9.454737e-04,0.05
9.454739e-04,0.05
9.454741e-04,0.07
9.454743e-04,0.07
9.454745e-04,0.05
9.454747e-04,0.05
9.454749e-04,0.05
9.454751e-04,0.03
9.454753e-04,0.05
9.454755e-04,0.05
9.454757e-04,0.05
9.454759e-04,0.05
9.454761e-04,0.05
9.454763e-04,0.05
9.454765e-04,0.07
9.454767e-04,0.05
9.454769e-04,0.03
9.454771e-04,0.05
9.454773e-04,0.07
9.454775e-04,0.07
9.454777e-04,0.05
9.454779e-04,0.05
9.454781e-04,0.05
9.454783e-04,0.05
9.454785e-04,0.03
9.454787e-04,0.03
9.454789e-04,0.05
9.454791e-04,0.05
9.454793e-04,0.07
9.454795e-04,0.03
9.454797e-04,0.05
9.454799e-04,0.03
9.454801e-04,0.05
9.454803e-04,0.03
9.454805e-04,0.05
9.454807e-04,0.07
9.454809e-04,0.05
9.454811e-04,0.07
9.454813e-04,0.05
9.454815e-04,0.07
9.454817e-04,0.05
9.454819e-04,0.07
9.454821e-04,0.09
9.454823e-04,0.09
9.454825e-04,0.09
9.454827e-04,0.05
9.454829e-04,0.05
9.454831e-04,0.07
9.454833e-04,0.07
9.454835e-04,0.07
9.454837e-04,0.05
9.454839e-04,0.07
9.454841e-04,0.05
9.454843e-04,0.07
9.454845e-04,0.07
9.454847e-04,0.07
9.454849e-04,0.05
9.454851e-04,0.07
9.454853e-04,0.07
9.454855e-04,0.05
9.454857e-04,0.07
9.454859e-04,0.07
9.454861e-04,0.05
9.454863e-04,0.05
9.454865e-04,0.05
9.454867e-04,0.05
9.454869e-04,0.07
9.454871e-04,0.07
9.454873e-04,0.03
9.454875e-04,0.05
9.454877e-04,0.05
9.454879e-04,0.09
9.454881e-04,0.07
9.454883e-04,0.07
9.454885e-04,0.07
9.454887e-04,0.05
9.454889e-04,0.03
9.454891e-04,0.05
9.454893e-04,0.07
9.454895e-04,0.03
9.454897e-04,0.05
9.454899e-04,0.07
9.454901e-04,0.09
9.454903e-04,0.05
9.454905e-04,0.07
9.454907e-04,0.05
9.454909e-04,0.05
9.454911e-04,0.05
9.454913e-04,0.07
9.454915e-04,0.05
9.454917e-04,0.05
9.454919e-04,0.05
9.454921e-04,0.07
9.454923e-04,0.07
9.454925e-04,0.07
9.454927e-04,0.05
9.454929e-04,0.07
9.454931e-04,0.05
9.454933e-04,0.03
9.454935e-04,0.05
9.454937e-04,0.03
9.454939e-04,0.05
9.454941e-04,0.05
9.454943e-04,0.05
9.454945e-04,0.05
9.454947e-04,0.05
9.454949e-04,0.05
9.454951e-04,0.07
9.454953e-04,0.05
9.454955e-04,0.05
9.454957e-04,0.05
9.454959e-04,0.03
9.454961e-04,0.05
9.454963e-04,0.07
9.454965e-04,0.05
9.454967e-04,0.01
9.454969e-04,0.03
9.454971e-04,0.05
9.454973e-04,0.03
9.454975e-04,0.05
9.454977e-04,0.05
9.454979e-04,0.03
9.454981e-04,0.05
9.454983e-04,0.05
9.454985e-04,0.09
9.454987e-04,0.05
9.454989e-04,0.05
9.454991e-04,0.05
9.454993e-04,0.05
9.454995e-04,0.05
9.454997e-04,0.03
9.454999e-04,0.09
9.455001e-04,0.07
9.455003e-04,0.07
9.455005e-04,0.07
9.455007e-04,0.05
9.455009e-04,0.05
9.455011e-04,0.05
9.455013e-04,0.05
9.455015e-04,0.05
9.455017e-04,0.05
9.455019e-04,0.05
9.455021e-04,0.05
9.455023e-04,0.05
9.455025e-04,0.05
9.455027e-04,0.05
9.455029e-04,0.05
9.455031e-04,0.05
9.455033e-04,0.05
9.455035e-04,0.07
9.455037e-04,0.05
9.455039e-04,0.05
9.455041e-04,0.05
9.455043e-04,0.07
9.455045e-04,0.05
9.455047e-04,0.05
9.455049e-04,0.03
9.455051e-04,0.05
9.455053e-04,0.03
9.455055e-04,0.09
9.455057e-04,0.05
9.455059e-04,0.05
9.455061e-04,0.05
9.455063e-04,0.03
9.455065e-04,0.05
9.455067e-04,0.05
9.455069e-04,0.07
9.455071e-04,0.07
9.455073e-04,0.03
9.455075e-04,0.07
9.455077e-04,0.03
9.455079e-04,0.05
9.455081e-04,0.05
9.455083e-04,0.05
9.455085e-04,0.05
9.455087e-04,0.09
9.455089e-04,0.07
9.455091e-04,0.05
9.455093e-04,0.05
9.455095e-04,0.07
9.455097e-04,0.05
9.455099e-04,0.05
9.455101e-04,0.05
9.455103e-04,0.09
9.455105e-04,0.05
9.455107e-04,0.05
9.455109e-04,0.01
9.455111e-04,0.07
9.455113e-04,0.07
9.455115e-04,0.07
9.455117e-04,0.05
9.455119e-04,0.05
9.455121e-04,0.03
9.455123e-04,0.05
9.455125e-04,0.05
9.455127e-04,0.07
9.455129e-04,0.03
9.455131e-04,0.05
9.455133e-04,0.07
9.455135e-04,0.05
9.455137e-04,0.05
9.455139e-04,0.07
9.455141e-04,0.05
9.455143e-04,0.07
9.455145e-04,0.05
9.455147e-04,0.07
9.455149e-04,0.07
9.455151e-04,0.05
9.455153e-04,0.05
9.455155e-04,0.05
9.455157e-04,0.05
9.455159e-04,0.05
9.455161e-04,0.07
9.455163e-04,0.07
9.455165e-04,0.07
9.455167e-04,0.07
9.455169e-04,0.09
9.455171e-04,0.07
9.455173e-04,0.05
9.455175e-04,0.05
9.455177e-04,0.07
9.455179e-04,0.05
9.455181e-04,0.07
9.455183e-04,0.05
9.455185e-04,0.05
9.455187e-04,0.05
9.455189e-04,0.03
9.455191e-04,0.05
9.455193e-04,0.03
9.455195e-04,0.07
9.455197e-04,0.05
9.455199e-04,0.05
9.455201e-04,0.05
9.455203e-04,0.05
9.455205e-04,0.05
9.455207e-04,0.05
9.455209e-04,0.03
9.455211e-04,0.07
9.455213e-04,0.05
9.455215e-04,0.09
9.455217e-04,0.05
9.455219e-04,0.03
9.455221e-04,0.05
9.455223e-04,0.05
9.455225e-04,0.05
9.455227e-04,0.05
9.455229e-04,0.03
9.455231e-04,0.05
9.455233e-04,0.07
9.455235e-04,0.05
9.455237e-04,0.03
9.455239e-04,0.05
9.455241e-04,0.05
9.455243e-04,0.05
9.455245e-04,0.05
9.455247e-04,0.05
9.455249e-04,0.05
9.455251e-04,0.05
9.455253e-04,0.05
9.455255e-04,0.05
9.455257e-04,0.05
9.455259e-04,0.07
9.455261e-04,0.03
9.455263e-04,0.07
9.455265e-04,0.07
9.455267e-04,0.07
9.455269e-04,0.05
9.455271e-04,0.05
9.455273e-04,0.03
9.455275e-04,0.03
9.455277e-04,0.03
9.455279e-04,0.03
9.455281e-04,0.05
9.455283e-04,0.05
9.455285e-04,0.05
9.455287e-04,0.05
9.455289e-04,0.05
9.455291e-04,0.05
9.455293e-04,0.07
9.455295e-04,0.07
9.455297e-04,0.05
9.455299e-04,0.07
9.455301e-04,0.05
9.455303e-04,0.03
9.455305e-04,0.05
9.455307e-04,0.05
9.455309e-04,0.07
9.455311e-04,0.05
9.455313e-04,0.05
9.455315e-04,0.05
9.455317e-04,0.07
9.455319e-04,0.07
9.455321e-04,0.03
9.455323e-04,0.05
9.455325e-04,0.03
9.455327e-04,0.05
9.455329e-04,0.05
9.455331e-04,0.05
9.455333e-04,0.05
9.455335e-04,0.05
9.455337e-04,0.03
9.455339e-04,0.01
9.455341e-04,0.05
9.455343e-04,0.03
9.455345e-04,0.05
9.455347e-04,0.05
9.455349e-04,0.07
9.455351e-04,0.07
9.455353e-04,0.05
9.455355e-04,0.01
9.455357e-04,0.03
9.455359e-04,0.03
9.455361e-04,0.05
9.455363e-04,0.01
9.455365e-04,0.05
9.455367e-04,0.03
9.455369e-04,0.05
9.455371e-04,0.03
9.455373e-04,0.03
9.455375e-04,0.07
9.455377e-04,0.05
9.455379e-04,0.05
9.455381e-04,0.07
9.455383e-04,0.05
9.455385e-04,0.03
9.455387e-04,0.05
9.455389e-04,0.05
9.455391e-04,0.05
9.455393e-04,0.05
9.455395e-04,0.05
9.455397e-04,0.07
9.455399e-04,0.07
9.455401e-04,0.05
9.455403e-04,0.03
9.455405e-04,0.05
9.455407e-04,0.05
9.455409e-04,0.05
9.455411e-04,0.07
9.455413e-04,0.05
9.455415e-04,0.03
9.455417e-04,0.05
9.455419e-04,0.03
9.455421e-04,0.05
9.455423e-04,0.07
9.455425e-04,0.05
9.455427e-04,0.03
9.455429e-04,0.03
9.455431e-04,0.05
9.455433e-04,0.01
9.455435e-04,0.01
9.455437e-04,0.05
9.455439e-04,0.05
9.455441e-04,0.09
9.455443e-04,0.05
9.455445e-04,0.05
9.455447e-04,0.03
9.455449e-04,0.05
9.455451e-04,0.03
9.455453e-04,0.05
9.455455e-04,0.05
9.455457e-04,0.05
9.455459e-04,0.07
9.455461e-04,0.05
9.455463e-04,0.03
9.455465e-04,0.07
9.455467e-04,0.07
9.455469e-04,0.05
9.455471e-04,0.05
9.455473e-04,0.05
9.455475e-04,0.05
9.455477e-04,0.03
9.455479e-04,0.03
9.455481e-04,0.01
9.455483e-04,0.05
9.455485e-04,0.07
9.455487e-04,0.05
9.455489e-04,0.03
9.455491e-04,0.07
9.455493e-04,0.05
9.455495e-04,0.05
9.455497e-04,0.05
9.455499e-04,0.07
9.455501e-04,0.05
9.455503e-04,0.03
9.455505e-04,0.05
9.455507e-04,0.07
9.455509e-04,0.07
9.455511e-04,0.05
9.455513e-04,0.05
9.455515e-04,0.05
9.455517e-04,0.03
9.455519e-04,0.03
9.455521e-04,0.05
9.455523e-04,0.05
9.455525e-04,0.05
9.455527e-04,0.01
9.455529e-04,0.05
9.455531e-04,0.07
9.455533e-04,0.05
9.455535e-04,0.05
9.455537e-04,0.05
9.455539e-04,0.05
9.455541e-04,0.05
9.455543e-04,0.03
9.455545e-04,0.05
9.455547e-04,0.05
9.455549e-04,0.05
9.455551e-04,0.05
9.455553e-04,0.07
9.455555e-04,0.07
9.455557e-04,0.09
9.455559e-04,0.03
9.455561e-04,0.05
9.455563e-04,0.05
9.455565e-04,0.05
9.455567e-04,0.05
9.455569e-04,0.03
9.455571e-04,0.05
9.455573e-04,0.05
9.455575e-04,0.03
9.455577e-04,0.05
9.455579e-04,0.07
9.455581e-04,0.05
9.455583e-04,0.05
9.455585e-04,0.05
9.455587e-04,0.05
9.455589e-04,0.07
9.455591e-04,0.07
9.455593e-04,0.03
9.455595e-04,0.03
9.455597e-04,0.05
9.455599e-04,0.05
9.455601e-04,0.07
9.455603e-04,0.05
9.455605e-04,0.03
9.455607e-04,0.03
9.455609e-04,0.07
9.455611e-04,0.05
9.455613e-04,0.05
9.455615e-04,0.05
9.455617e-04,0.07
9.455619e-04,0.05
9.455621e-04,0.05
9.455623e-04,0.03
9.455625e-04,0.03
9.455627e-04,0.07
9.455629e-04,0.05
9.455631e-04,0.05
9.455633e-04,0.05
9.455635e-04,0.03
9.455637e-04,0.05
9.455639e-04,0.05
9.455641e-04,0.03
9.455643e-04,0.03
9.455645e-04,0.03
9.455647e-04,0.05
9.455649e-04,0.05
9.455651e-04,0.03
9.455653e-04,0.01
9.455655e-04,0.01
9.455657e-04,0.03
9.455659e-04,0.03
9.455661e-04,0.03
9.455663e-04,0.03
9.455665e-04,0.01
9.455667e-04,0.03
9.455669e-04,0.05
9.455671e-04,0.05
9.455673e-04,0.03
9.455675e-04,0.03
9.455677e-04,0.03
9.455679e-04,0.03
9.455681e-04,0.05
9.455683e-04,0.03
9.455685e-04,0.05
9.455687e-04,0.07
9.455689e-04,0.09
9.455691e-04,0.05
9.455693e-04,0.05
9.455695e-04,0.05
9.455697e-04,0.03
9.455699e-04,0.03
9.455701e-04,0.03
9.455703e-04,0.05
9.455705e-04,0.05
9.455707e-04,0.05
9.455709e-04,0.05
9.455711e-04,0.05
9.455713e-04,0.03
9.455715e-04,0.07
9.455717e-04,0.05
9.455719e-04,0.03
9.455721e-04,0.07
9.455723e-04,0.05
9.455725e-04,0.05
9.455727e-04,0.05
9.455729e-04,0.05
9.455731e-04,0.05
9.455733e-04,0.05
9.455735e-04,0.01
9.455737e-04,0.03
9.455739e-04,0.03
9.455741e-04,0.05
9.455743e-04,0.05
9.455745e-04,0.05
9.455747e-04,0.05
9.455749e-04,0.05
9.455751e-04,0.05
9.455753e-04,0.05
9.455755e-04,0.05
9.455757e-04,0.03
9.455759e-04,0.05
9.455761e-04,0.03
9.455763e-04,0.07
9.455765e-04,0.05
9.455767e-04,0.03
9.455769e-04,0.05
9.455771e-04,0.03
9.455773e-04,0.03
9.455775e-04,0.03
9.455777e-04,0.05
9.455779e-04,0.05
9.455781e-04,0.03
9.455783e-04,0.05
9.455785e-04,0.03
9.455787e-04,0.05
9.455789e-04,0.05
9.455791e-04,0.05
9.455793e-04,0.05
9.455795e-04,0.05
9.455797e-04,0.05
9.455799e-04,0.05
9.455801e-04,0.05
9.455803e-04,0.05
9.455805e-04,0.05
9.455807e-04,0.05
9.455809e-04,0.05
9.455811e-04,0.05
9.455813e-04,0.05
9.455815e-04,0.03
9.455817e-04,0.05
9.455819e-04,0.05
9.455821e-04,0.03
9.455823e-04,0.05
9.455825e-04,0.05
9.455827e-04,0.03
9.455829e-04,0.03
9.455831e-04,0.05
9.455833e-04,0.05
9.455835e-04,0.05
9.455837e-04,0.03
9.455839e-04,0.03
9.455841e-04,0.05
9.455843e-04,0.05
9.455845e-04,0.05
9.455847e-04,0.03
9.455849e-04,0.05
9.455851e-04,0.05
9.455853e-04,0.05
9.455855e-04,0.05
9.455857e-04,0.05
9.455859e-04,0.03
9.455861e-04,0.05
9.455863e-04,0.07
9.455865e-04,0.03
9.455867e-04,0.05
9.455869e-04,0.05
9.455871e-04,0.05
9.455873e-04,0.05
9.455875e-04,0.03
9.455877e-04,0.03
9.455879e-04,0.03
9.455881e-04,0.05
9.455883e-04,0.09
9.455885e-04,0.05
9.455887e-04,0.05
9.455889e-04,0.05
9.455891e-04,0.05
9.455893e-04,0.05
9.455895e-04,0.03
9.455897e-04,0.07
9.455899e-04,0.03
9.455901e-04,0.03
9.455903e-04,0.01
9.455905e-04,0.03
9.455907e-04,0.03
9.455909e-04,0.03
9.455911e-04,0.05
9.455913e-04,0.05
9.455915e-04,0.05
9.455917e-04,0.07
9.455919e-04,0.05
9.455921e-04,0.05
9.455923e-04,0.05
9.455925e-04,0.07
9.455927e-04,0.05
9.455929e-04,0.01
9.455931e-04,0.05
9.455933e-04,0.05
9.455935e-04,0.03
9.455937e-04,0.05
9.455939e-04,0.05
9.455941e-04,0.05
9.455943e-04,0.01
9.455945e-04,0.05
9.455947e-04,0.05
9.455949e-04,0.03
9.455951e-04,0.05
9.455953e-04,0.05
9.455955e-04,0.05
9.455957e-04,0.05
9.455959e-04,0.03
9.455961e-04,0.05
9.455963e-04,0.03
9.455965e-04,0.03
