Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,2e-08
Horizontal Delay,0.000945352
Sample Interval,2e-10
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,1
Vertical Position,-1.98
,
,
,
Label,
TIME,CH4
9.453416e-04,0.14
9.453418e-04,0.14
9.453420e-04,0.18
9.453422e-04,0.18
9.453424e-04,0.26
9.453426e-04,0.18
9.453428e-04,0.18
9.453430e-04,0.18
9.453432e-04,0.18
9.453434e-04,0.22
9.453436e-04,0.22
9.453438e-04,0.18
9.453440e-04,0.14
9.453442e-04,0.18
9.453444e-04,0.22
9.453446e-04,0.26
9.453448e-04,0.22
9.453450e-04,0.18
9.453452e-04,0.18
9.453454e-04,0.26
9.453456e-04,0.22
9.453458e-04,0.22
9.453460e-04,0.22
9.453462e-04,0.26
9.453464e-04,0.22
9.453466e-04,0.18
9.453468e-04,0.26
9.453470e-04,0.22
9.453472e-04,0.22
9.453474e-04,0.26
9.453476e-04,0.3
9.453478e-04,0.26
9.453480e-04,0.22
9.453482e-04,0.22
9.453484e-04,0.22
9.453486e-04,0.26
9.453488e-04,0.18
9.453490e-04,0.22
9.453492e-04,0.22
9.453494e-04,0.18
9.453496e-04,0.18
9.453498e-04,0.18
9.453500e-04,0.18
9.453502e-04,0.22
9.453504e-04,0.18
9.453506e-04,0.18
9.453508e-04,0.18
9.453510e-04,0.18
9.453512e-04,0.14
9.453514e-04,0.18
9.453516e-04,0.18
9.453518e-04,0.18
9.453520e-04,0.18
9.453522e-04,0.18
9.453524e-04,0.22
9.453526e-04,0.14
9.453528e-04,0.18
9.453530e-04,0.14
9.453532e-04,0.18
9.453534e-04,0.18
9.453536e-04,0.14
9.453538e-04,0.18
9.453540e-04,0.14
9.453542e-04,0.18
9.453544e-04,0.18
9.453546e-04,0.22
9.453548e-04,0.18
9.453550e-04,0.18
9.453552e-04,0.22
9.453554e-04,0.18
9.453556e-04,0.22
9.453558e-04,0.22
9.453560e-04,0.26
9.453562e-04,0.18
9.453564e-04,0.18
9.453566e-04,0.18
9.453568e-04,0.18
9.453570e-04,0.18
9.453572e-04,0.18
9.453574e-04,0.18
9.453576e-04,0.26
9.453578e-04,0.22
9.453580e-04,0.22
9.453582e-04,0.22
9.453584e-04,0.14
9.453586e-04,0.14
9.453588e-04,0.18
9.453590e-04,0.22
9.453592e-04,0.18
9.453594e-04,0.14
9.453596e-04,0.18
9.453598e-04,0.14
9.453600e-04,0.14
9.453602e-04,0.14
9.453604e-04,0.18
9.453606e-04,0.18
9.453608e-04,0.1
9.453610e-04,0.14
9.453612e-04,0.14
9.453614e-04,0.18
9.453616e-04,0.14
9.453618e-04,0.18
9.453620e-04,0.18
9.453622e-04,0.18
9.453624e-04,0.14
9.453626e-04,0.14
9.453628e-04,0.14
9.453630e-04,0.46
9.453632e-04,1.3
9.453634e-04,1.78
9.453636e-04,1.74
9.453638e-04,1.5
9.453640e-04,0.94
9.453642e-04,0.42
9.453644e-04,0.18
9.453646e-04,0.26
9.453648e-04,0.26
9.453650e-04,0.26
9.453652e-04,0.38
9.453654e-04,1.06
9.453656e-04,1.66
9.453658e-04,1.7
9.453660e-04,1.34
9.453662e-04,0.98
9.453664e-04,0.5
9.453666e-04,0.22
9.453668e-04,0.22
9.453670e-04,0.26
9.453672e-04,0.26
9.453674e-04,0.3
9.453676e-04,0.78
9.453678e-04,1.38
9.453680e-04,1.54
9.453682e-04,1.34
9.453684e-04,0.98
9.453686e-04,0.62
9.453688e-04,0.3
9.453690e-04,0.18
9.453692e-04,0.3
9.453694e-04,0.22
9.453696e-04,0.22
9.453698e-04,0.62
9.453700e-04,1.26
9.453702e-04,1.58
9.453704e-04,1.38
9.453706e-04,0.98
9.453708e-04,0.7
9.453710e-04,0.34
9.453712e-04,0.22
9.453714e-04,0.22
9.453716e-04,0.22
9.453718e-04,0.26
9.453720e-04,0.46
9.453722e-04,0.98
9.453724e-04,1.42
9.453726e-04,1.34
9.453728e-04,0.98
9.453730e-04,0.7
9.453732e-04,0.38
9.453734e-04,0.26
9.453736e-04,0.26
9.453738e-04,0.22
9.453740e-04,0.26
9.453742e-04,0.26
9.453744e-04,0.18
9.453746e-04,0.22
9.453748e-04,0.18
9.453750e-04,0.18
9.453752e-04,0.18
9.453754e-04,0.18
9.453756e-04,0.18
9.453758e-04,0.18
9.453760e-04,0.18
9.453762e-04,0.18
9.453764e-04,0.18
9.453766e-04,0.14
9.453768e-04,0.18
9.453770e-04,0.14
9.453772e-04,0.18
9.453774e-04,0.14
9.453776e-04,0.18
9.453778e-04,0.14
9.453780e-04,0.14
9.453782e-04,0.1
9.453784e-04,0.14
9.453786e-04,0.22
9.453788e-04,0.14
9.453790e-04,0.14
9.453792e-04,0.18
9.453794e-04,0.18
9.453796e-04,0.14
9.453798e-04,0.1
9.453800e-04,0.14
9.453802e-04,0.18
9.453804e-04,0.14
9.453806e-04,0.18
9.453808e-04,0.14
9.453810e-04,0.18
9.453812e-04,0.22
9.453814e-04,0.18
9.453816e-04,0.1
9.453818e-04,0.14
9.453820e-04,0.14
9.453822e-04,0.1
9.453824e-04,0.1
9.453826e-04,0.14
9.453828e-04,0.1
9.453830e-04,0.18
9.453832e-04,0.1
9.453834e-04,0.18
9.453836e-04,0.14
9.453838e-04,0.14
9.453840e-04,0.06
9.453842e-04,0.14
9.453844e-04,0.14
9.453846e-04,0.1
9.453848e-04,0.14
9.453850e-04,0.14
9.453852e-04,0.14
9.453854e-04,0.14
9.453856e-04,0.14
9.453858e-04,0.14
9.453860e-04,0.18
9.453862e-04,0.14
9.453864e-04,0.1
9.453866e-04,0.1
9.453868e-04,0.1
9.453870e-04,0.14
9.453872e-04,0.14
9.453874e-04,0.14
9.453876e-04,0.1
9.453878e-04,0.14
9.453880e-04,0.14
9.453882e-04,0.18
9.453884e-04,0.1
9.453886e-04,0.1
9.453888e-04,0.1
9.453890e-04,0.1
9.453892e-04,0.1
9.453894e-04,0.06
9.453896e-04,0.06
9.453898e-04,0.1
9.453900e-04,0.1
9.453902e-04,0.1
9.453904e-04,0.1
9.453906e-04,0.1
9.453908e-04,0.1
9.453910e-04,0.06
9.453912e-04,0.06
9.453914e-04,0.1
9.453916e-04,0.1
9.453918e-04,0.1
9.453920e-04,0.1
9.453922e-04,0.06
9.453924e-04,0.14
9.453926e-04,0.14
9.453928e-04,0.1
9.453930e-04,0.1
9.453932e-04,0.1
9.453934e-04,0.1
9.453936e-04,0.1
9.453938e-04,0.06
9.453940e-04,0.06
9.453942e-04,0.14
9.453944e-04,0.1
9.453946e-04,0.1
9.453948e-04,0.1
9.453950e-04,0.1
9.453952e-04,0.1
9.453954e-04,0.1
9.453956e-04,0.06
9.453958e-04,0.1
9.453960e-04,0.1
9.453962e-04,0.06
9.453964e-04,0.06
9.453966e-04,0.1
9.453968e-04,0.06
9.453970e-04,0.1
9.453972e-04,0.1
9.453974e-04,0.1
9.453976e-04,0.14
9.453978e-04,0.1
9.453980e-04,0.1
9.453982e-04,0.06
9.453984e-04,0.02
9.453986e-04,0.1
9.453988e-04,0.06
9.453990e-04,0.14
9.453992e-04,0.06
9.453994e-04,0.06
9.453996e-04,0.1
9.453998e-04,0.1
9.454000e-04,0.06
9.454002e-04,0.06
9.454004e-04,0.1
9.454006e-04,0.1
9.454008e-04,0.06
9.454010e-04,0.1
9.454012e-04,0.06
9.454014e-04,0.1
9.454016e-04,0.1
9.454018e-04,0.1
9.454020e-04,0.1
9.454022e-04,0.1
9.454024e-04,0.1
9.454026e-04,0.14
9.454028e-04,0.14
9.454030e-04,0.1
9.454032e-04,0.06
9.454034e-04,0.06
9.454036e-04,0.06
9.454038e-04,0.14
9.454040e-04,0.06
9.454042e-04,0.06
9.454044e-04,0.06
9.454046e-04,0.1
9.454048e-04,0.1
9.454050e-04,0.06
9.454052e-04,0.06
9.454054e-04,0.1
9.454056e-04,0.06
9.454058e-04,0.06
9.454060e-04,0.06
9.454062e-04,0.1
9.454064e-04,0.1
9.454066e-04,0.14
9.454068e-04,0.06
9.454070e-04,0.1
9.454072e-04,0.06
9.454074e-04,0.06
9.454076e-04,0.1
9.454078e-04,0.06
9.454080e-04,0.06
9.454082e-04,0.06
9.454084e-04,0.1
9.454086e-04,0.1
9.454088e-04,0.1
9.454090e-04,0.14
9.454092e-04,0.1
9.454094e-04,0.06
9.454096e-04,0.02
9.454098e-04,0.14
9.454100e-04,0.1
9.454102e-04,0.1
9.454104e-04,0.1
9.454106e-04,0.1
9.454108e-04,0.06
9.454110e-04,0.1
9.454112e-04,0.06
9.454114e-04,0.1
9.454116e-04,0.06
9.454118e-04,0.1
9.454120e-04,0.06
9.454122e-04,0.1
9.454124e-04,0.06
9.454126e-04,0.1
9.454128e-04,0.1
9.454130e-04,0.06
9.454132e-04,0.06
9.454134e-04,0.06
9.454136e-04,0.06
9.454138e-04,0.06
9.454140e-04,0.1
9.454142e-04,0.1
9.454144e-04,0.1
9.454146e-04,0.14
9.454148e-04,0.1
9.454150e-04,0.1
9.454152e-04,0.14
9.454154e-04,0.1
9.454156e-04,0.1
9.454158e-04,0.06
9.454160e-04,0.06
9.454162e-04,0.06
9.454164e-04,0.06
9.454166e-04,0.06
9.454168e-04,0.06
9.454170e-04,0.06
9.454172e-04,0.1
9.454174e-04,0.06
9.454176e-04,0.1
9.454178e-04,0.06
9.454180e-04,0.06
9.454182e-04,0.14
9.454184e-04,0.1
9.454186e-04,0.14
9.454188e-04,0.1
9.454190e-04,0.1
9.454192e-04,0.1
9.454194e-04,0.14
9.454196e-04,0.06
9.454198e-04,0.1
9.454200e-04,0.1
9.454202e-04,0.1
9.454204e-04,0.1
9.454206e-04,0.06
9.454208e-04,0.06
9.454210e-04,0.06
9.454212e-04,0.1
9.454214e-04,0.1
9.454216e-04,0.06
9.454218e-04,0.1
9.454220e-04,0.1
9.454222e-04,0.06
9.454224e-04,0.1
9.454226e-04,0.06
9.454228e-04,0.06
9.454230e-04,0.1
9.454232e-04,0.06
9.454234e-04,0.02
9.454236e-04,0.06
9.454238e-04,0.06
9.454240e-04,0.06
9.454242e-04,0.02
9.454244e-04,0.06
9.454246e-04,0.06
9.454248e-04,0.06
9.454250e-04,0.1
9.454252e-04,0.1
9.454254e-04,0.06
9.454256e-04,0.1
9.454258e-04,0.1
9.454260e-04,0.1
9.454262e-04,0.1
9.454264e-04,0.1
9.454266e-04,0.1
9.454268e-04,0.06
9.454270e-04,0.06
9.454272e-04,0.02
9.454274e-04,0.1
9.454276e-04,0.06
9.454278e-04,0.06
9.454280e-04,0.06
9.454282e-04,0.02
9.454284e-04,0.06
9.454286e-04,0.02
9.454288e-04,0.06
9.454290e-04,0.1
9.454292e-04,0.06
9.454294e-04,0.06
9.454296e-04,0.06
9.454298e-04,0.1
9.454300e-04,0.06
9.454302e-04,0.1
9.454304e-04,0.06
9.454306e-04,0.02
9.454308e-04,0.06
9.454310e-04,0.1
9.454312e-04,0.06
9.454314e-04,0.06
9.454316e-04,0.1
9.454318e-04,0.1
9.454320e-04,0.1
9.454322e-04,0.1
9.454324e-04,0.1
9.454326e-04,0.1
9.454328e-04,0.1
9.454330e-04,0.14
9.454332e-04,0.06
9.454334e-04,0.06
9.454336e-04,0.06
9.454338e-04,0.06
9.454340e-04,0.06
9.454342e-04,0.1
9.454344e-04,0.1
9.454346e-04,0.06
9.454348e-04,0.06
9.454350e-04,0.06
9.454352e-04,0.1
9.454354e-04,0.14
9.454356e-04,0.1
9.454358e-04,0.02
9.454360e-04,0.06
9.454362e-04,0.06
9.454364e-04,0.06
9.454366e-04,0.1
9.454368e-04,0.02
9.454370e-04,0.06
9.454372e-04,0.1
9.454374e-04,0.1
9.454376e-04,0.06
9.454378e-04,0.06
9.454380e-04,0.02
9.454382e-04,0.06
9.454384e-04,0.06
9.454386e-04,0.1
9.454388e-04,0.06
9.454390e-04,0.02
9.454392e-04,0.02
9.454394e-04,0.06
9.454396e-04,0.06
9.454398e-04,0.1
9.454400e-04,0.06
9.454402e-04,0.1
9.454404e-04,0.02
9.454406e-04,0.1
9.454408e-04,0.06
9.454410e-04,0.1
9.454412e-04,0.06
9.454414e-04,0.1
9.454416e-04,0.1
9.454418e-04,0.1
9.454420e-04,0.1
9.454422e-04,0.1
9.454424e-04,0.06
9.454426e-04,0.02
9.454428e-04,0.02
9.454430e-04,0.06
9.454432e-04,0.06
9.454434e-04,0.1
9.454436e-04,0.1
9.454438e-04,0.1
9.454440e-04,0.06
9.454442e-04,0.1
9.454444e-04,0.02
9.454446e-04,0.1
9.454448e-04,0.1
9.454450e-04,0.1
9.454452e-04,0.1
9.454454e-04,0.06
9.454456e-04,0.1
9.454458e-04,0.14
9.454460e-04,0.1
9.454462e-04,0.06
9.454464e-04,0.02
9.454466e-04,0.06
9.454468e-04,0.06
9.454470e-04,0.1
9.454472e-04,0.1
9.454474e-04,0.1
9.454476e-04,0.06
9.454478e-04,0.1
9.454480e-04,0.06
9.454482e-04,0.06
9.454484e-04,0.06
9.454486e-04,0.1
9.454488e-04,0.1
9.454490e-04,0.02
9.454492e-04,0.02
9.454494e-04,0.06
9.454496e-04,0.06
9.454498e-04,0.1
9.454500e-04,0.06
9.454502e-04,0.06
9.454504e-04,0.06
9.454506e-04,0.02
9.454508e-04,0.06
9.454510e-04,0.06
9.454512e-04,0.02
9.454514e-04,0.06
9.454516e-04,0.1
9.454518e-04,0.06
9.454520e-04,0.06
9.454522e-04,0.06
9.454524e-04,0.06
9.454526e-04,0.1
9.454528e-04,0.1
9.454530e-04,0.1
9.454532e-04,0.02
9.454534e-04,0.06
9.454536e-04,0.06
9.454538e-04,0.1
9.454540e-04,0.02
9.454542e-04,0.06
9.454544e-04,0.06
9.454546e-04,0.1
9.454548e-04,0.06
9.454550e-04,0.06
9.454552e-04,0.06
9.454554e-04,0.02
9.454556e-04,0.06
9.454558e-04,0.06
9.454560e-04,0.06
9.454562e-04,0.1
9.454564e-04,0.06
9.454566e-04,0.02
9.454568e-04,0.06
9.454570e-04,0.06
9.454572e-04,0.1
9.454574e-04,0.06
9.454576e-04,0.06
9.454578e-04,0.06
9.454580e-04,0.06
9.454582e-04,0.06
9.454584e-04,0.1
9.454586e-04,0.1
9.454588e-04,0.1
9.454590e-04,0.06
9.454592e-04,0.06
9.454594e-04,0.06
9.454596e-04,0.06
9.454598e-04,0.06
9.454600e-04,0.06
9.454602e-04,0.02
9.454604e-04,0.06
9.454606e-04,0.06
9.454608e-04,0.02
9.454610e-04,0.1
9.454612e-04,0.1
9.454614e-04,0.14
9.454616e-04,0.1
9.454618e-04,0.06
9.454620e-04,0.02
9.454622e-04,0.02
9.454624e-04,0.02
9.454626e-04,0.06
9.454628e-04,0.06
9.454630e-04,0.14
9.454632e-04,0.02
9.454634e-04,0.02
9.454636e-04,0.06
9.454638e-04,0.06
9.454640e-04,0.02
9.454642e-04,-0.02
9.454644e-04,0.06
9.454646e-04,0.14
9.454648e-04,0.1
9.454650e-04,0.06
9.454652e-04,0.06
9.454654e-04,0.06
9.454656e-04,0.06
9.454658e-04,0.02
9.454660e-04,0.06
9.454662e-04,0.1
9.454664e-04,0.06
9.454666e-04,0.02
9.454668e-04,0.06
9.454670e-04,0.06
9.454672e-04,0.1
9.454674e-04,0.02
9.454676e-04,0.02
9.454678e-04,0.06
9.454680e-04,0.06
9.454682e-04,0.1
9.454684e-04,0.02
9.454686e-04,0.06
9.454688e-04,0.02
9.454690e-04,0.02
9.454692e-04,0.06
9.454694e-04,0.06
9.454696e-04,0.06
9.454698e-04,0.06
9.454700e-04,0.02
9.454702e-04,0.06
9.454704e-04,0.02
9.454706e-04,0.02
9.454708e-04,0.06
9.454710e-04,0.1
9.454712e-04,0.02
9.454714e-04,0.06
9.454716e-04,0.06
9.454718e-04,0.1
9.454720e-04,0.06
9.454722e-04,0.06
9.454724e-04,0.06
9.454726e-04,0.06
9.454728e-04,0.06
9.454730e-04,0.1
9.454732e-04,0.06
9.454734e-04,0.06
9.454736e-04,0.06
9.454738e-04,0.06
9.454740e-04,0.02
9.454742e-04,0.1
9.454744e-04,0.06
9.454746e-04,0.06
9.454748e-04,0.06
9.454750e-04,0.06
9.454752e-04,0.06
9.454754e-04,0.06
9.454756e-04,0.06
9.454758e-04,0.06
9.454760e-04,0.06
9.454762e-04,0.06
9.454764e-04,0.02
9.454766e-04,0.06
9.454768e-04,0.06
9.454770e-04,0.06
9.454772e-04,0.06
9.454774e-04,0.06
9.454776e-04,0.02
9.454778e-04,0.02
9.454780e-04,0.06
9.454782e-04,0.1
9.454784e-04,0.06
9.454786e-04,0.02
9.454788e-04,0.06
9.454790e-04,0.1
9.454792e-04,0.02
9.454794e-04,0.1
9.454796e-04,0.06
9.454798e-04,0.06
9.454800e-04,0.1
9.454802e-04,0.1
9.454804e-04,0.1
9.454806e-04,0.1
9.454808e-04,0.1
9.454810e-04,0.06
9.454812e-04,0.02
9.454814e-04,0.1
9.454816e-04,0.06
9.454818e-04,0.1
9.454820e-04,0.06
9.454822e-04,0.02
9.454824e-04,0.06
9.454826e-04,0.06
9.454828e-04,0.06
9.454830e-04,0.02
9.454832e-04,0.02
9.454834e-04,0.06
9.454836e-04,0.02
9.454838e-04,0.06
9.454840e-04,0.06
9.454842e-04,0.1
9.454844e-04,0.02
9.454846e-04,-0.02
9.454848e-04,0.06
9.454850e-04,0.06
9.454852e-04,0.02
9.454854e-04,0.06
9.454856e-04,0.02
9.454858e-04,0.06
9.454860e-04,0.02
9.454862e-04,0.06
9.454864e-04,0.06
9.454866e-04,0.06
9.454868e-04,0.06
9.454870e-04,0.06
9.454872e-04,0.02
9.454874e-04,0.1
9.454876e-04,0.06
9.454878e-04,0.1
9.454880e-04,0.1
9.454882e-04,0.06
9.454884e-04,0.02
9.454886e-04,0.1
9.454888e-04,0.1
9.454890e-04,0.1
9.454892e-04,0.02
9.454894e-04,0.1
9.454896e-04,0.06
9.454898e-04,0.06
9.454900e-04,0.1
9.454902e-04,0.1
9.454904e-04,0.1
9.454906e-04,0.06
9.454908e-04,0.02
9.454910e-04,0.06
9.454912e-04,0.1
9.454914e-04,0.1
9.454916e-04,0.06
9.454918e-04,0.06
9.454920e-04,0.02
9.454922e-04,0.06
9.454924e-04,0.02
9.454926e-04,0.1
9.454928e-04,0.02
9.454930e-04,0.1
9.454932e-04,0.06
9.454934e-04,0.1
9.454936e-04,0.06
9.454938e-04,0.1
9.454940e-04,0.06
9.454942e-04,0.06
9.454944e-04,0.06
9.454946e-04,0.06
9.454948e-04,0.06
9.454950e-04,0.06
9.454952e-04,0.06
9.454954e-04,0.06
9.454956e-04,0.02
9.454958e-04,0.06
9.454960e-04,0.06
9.454962e-04,0.02
9.454964e-04,0.02
9.454966e-04,0.02
9.454968e-04,0.02
9.454970e-04,0.02
9.454972e-04,0.06
9.454974e-04,0.1
9.454976e-04,0.02
9.454978e-04,0.1
9.454980e-04,0.06
9.454982e-04,0.1
9.454984e-04,0.06
9.454986e-04,0.06
9.454988e-04,0.06
9.454990e-04,0.06
9.454992e-04,0.06
9.454994e-04,0.02
9.454996e-04,0.02
9.454998e-04,0.1
9.455000e-04,0.06
9.455002e-04,0.06
9.455004e-04,0.02
9.455006e-04,0.06
9.455008e-04,0.06
9.455010e-04,0.06
9.455012e-04,0.1
9.455014e-04,0.1
9.455016e-04,0.02
9.455018e-04,0.02
9.455020e-04,0.02
9.455022e-04,0.02
9.455024e-04,0.02
9.455026e-04,0.06
9.455028e-04,0.02
9.455030e-04,0.1
9.455032e-04,0.06
9.455034e-04,0.06
9.455036e-04,0.06
9.455038e-04,0.02
9.455040e-04,0.06
9.455042e-04,0.06
9.455044e-04,0.1
9.455046e-04,0.06
9.455048e-04,0.02
9.455050e-04,0.06
9.455052e-04,0.06
9.455054e-04,0.06
9.455056e-04,0.06
9.455058e-04,0.06
9.455060e-04,0.02
9.455062e-04,0.1
9.455064e-04,0.06
9.455066e-04,0.06
9.455068e-04,0.06
9.455070e-04,0.02
9.455072e-04,0.02
9.455074e-04,0.06
9.455076e-04,0.1
9.455078e-04,0.06
9.455080e-04,0.06
9.455082e-04,0.06
9.455084e-04,0.06
9.455086e-04,0.1
9.455088e-04,0.06
9.455090e-04,0.1
9.455092e-04,0.06
9.455094e-04,0.02
9.455096e-04,0.02
9.455098e-04,0.06
9.455100e-04,0.06
9.455102e-04,0.1
9.455104e-04,0.06
9.455106e-04,0.02
9.455108e-04,0.02
9.455110e-04,0.06
9.455112e-04,0.02
9.455114e-04,0.1
9.455116e-04,0.1
9.455118e-04,0.02
9.455120e-04,0.06
9.455122e-04,0.06
9.455124e-04,0.02
9.455126e-04,0.02
9.455128e-04,0.02
9.455130e-04,0.06
9.455132e-04,0.06
9.455134e-04,0.06
9.455136e-04,0.06
9.455138e-04,0.06
9.455140e-04,0.06
9.455142e-04,0.06
9.455144e-04,0.1
9.455146e-04,0.06
9.455148e-04,0.02
9.455150e-04,0.06
9.455152e-04,0.06
9.455154e-04,0.06
9.455156e-04,0.06
9.455158e-04,0.06
9.455160e-04,0.1
9.455162e-04,0.06
9.455164e-04,0.06
9.455166e-04,0.06
9.455168e-04,0.06
9.455170e-04,0.06
9.455172e-04,0.06
9.455174e-04,0.06
9.455176e-04,0.1
9.455178e-04,0.06
9.455180e-04,0.06
9.455182e-04,0.02
9.455184e-04,0.06
9.455186e-04,0.02
9.455188e-04,0.02
9.455190e-04,0.06
9.455192e-04,0.06
9.455194e-04,0.02
9.455196e-04,0.06
9.455198e-04,0.06
9.455200e-04,0.02
9.455202e-04,0.02
9.455204e-04,0.02
9.455206e-04,0.06
9.455208e-04,0.06
9.455210e-04,0.06
9.455212e-04,0.06
9.455214e-04,0.02
9.455216e-04,0.06
9.455218e-04,0.06
9.455220e-04,0.06
9.455222e-04,0.02
9.455224e-04,0.06
9.455226e-04,0.02
9.455228e-04,0.06
9.455230e-04,0.06
9.455232e-04,0.06
9.455234e-04,0.1
9.455236e-04,0.1
9.455238e-04,0.06
9.455240e-04,-0.02
9.455242e-04,0.06
9.455244e-04,0.06
9.455246e-04,0.06
9.455248e-04,0.02
9.455250e-04,0.06
9.455252e-04,0.06
9.455254e-04,0.06
9.455256e-04,0.02
9.455258e-04,-0.02
9.455260e-04,0.02
9.455262e-04,0.02
9.455264e-04,0.06
9.455266e-04,0.06
9.455268e-04,0.02
9.455270e-04,0.02
9.455272e-04,0.06
9.455274e-04,0.06
9.455276e-04,0.06
9.455278e-04,0.06
9.455280e-04,0.02
9.455282e-04,0.06
9.455284e-04,0.02
9.455286e-04,0.06
9.455288e-04,0.1
9.455290e-04,0.06
9.455292e-04,0.06
9.455294e-04,0.1
9.455296e-04,0.06
9.455298e-04,0.06
9.455300e-04,0.02
9.455302e-04,0.06
9.455304e-04,0.02
9.455306e-04,0.06
9.455308e-04,0.06
9.455310e-04,0.1
9.455312e-04,0.02
9.455314e-04,0.02
9.455316e-04,0.1
9.455318e-04,0.06
9.455320e-04,0.06
9.455322e-04,0.1
9.455324e-04,0.02
9.455326e-04,0.02
9.455328e-04,0.02
9.455330e-04,0.02
9.455332e-04,0.06
9.455334e-04,0.1
9.455336e-04,0.1
9.455338e-04,0.1
9.455340e-04,0.1
9.455342e-04,0.06
9.455344e-04,0.1
9.455346e-04,0.06
9.455348e-04,0.06
9.455350e-04,0.1
9.455352e-04,0.1
9.455354e-04,0.1
9.455356e-04,0.06
9.455358e-04,0.06
9.455360e-04,0.06
9.455362e-04,0.1
9.455364e-04,0.06
9.455366e-04,0.1
9.455368e-04,0.06
9.455370e-04,0.14
9.455372e-04,0.06
9.455374e-04,0.02
9.455376e-04,0.1
9.455378e-04,0.1
9.455380e-04,0.06
9.455382e-04,0.02
9.455384e-04,-0.02
9.455386e-04,0.06
9.455388e-04,0.06
9.455390e-04,0.1
9.455392e-04,0.06
9.455394e-04,0.1
9.455396e-04,0.1
9.455398e-04,0.1
9.455400e-04,0.06
9.455402e-04,0.02
9.455404e-04,0.02
9.455406e-04,0.06
9.455408e-04,0.06
9.455410e-04,0.02
9.455412e-04,0.06
9.455414e-04,0.1
9.455416e-04,0.06
9.455418e-04,0.1
9.455420e-04,0.1
9.455422e-04,0.02
9.455424e-04,0.06
9.455426e-04,0.1
9.455428e-04,0.06
9.455430e-04,0.06
9.455432e-04,0.06
9.455434e-04,0.06
9.455436e-04,0.06
9.455438e-04,0.06
9.455440e-04,0.06
9.455442e-04,0.06
9.455444e-04,0.06
9.455446e-04,0.1
9.455448e-04,0.1
9.455450e-04,0.06
9.455452e-04,0.1
9.455454e-04,0.02
9.455456e-04,0.02
9.455458e-04,0.06
9.455460e-04,0.06
9.455462e-04,0.02
9.455464e-04,0.02
9.455466e-04,0.06
9.455468e-04,0.06
9.455470e-04,0.02
9.455472e-04,0.02
9.455474e-04,0.1
9.455476e-04,0.06
9.455478e-04,0.06
9.455480e-04,0.02
9.455482e-04,0.06
9.455484e-04,0.1
9.455486e-04,0.06
9.455488e-04,0.02
9.455490e-04,0.06
9.455492e-04,0.1
9.455494e-04,0.06
9.455496e-04,0.1
9.455498e-04,0.06
9.455500e-04,0.06
9.455502e-04,0.06
9.455504e-04,0.1
9.455506e-04,0.14
9.455508e-04,0.02
9.455510e-04,0.06
9.455512e-04,0.06
9.455514e-04,0.06
9.455516e-04,0.02
9.455518e-04,0.1
9.455520e-04,0.06
9.455522e-04,0.1
9.455524e-04,0.1
9.455526e-04,0.06
9.455528e-04,0.06
9.455530e-04,0.06
9.455532e-04,0.06
9.455534e-04,0.06
9.455536e-04,0.02
9.455538e-04,0.06
9.455540e-04,0.06
9.455542e-04,0.02
9.455544e-04,0.06
9.455546e-04,0.06
9.455548e-04,0.1
9.455550e-04,0.06
9.455552e-04,0.02
9.455554e-04,0.06
9.455556e-04,0.06
9.455558e-04,0.02
9.455560e-04,0.06
9.455562e-04,0.06
9.455564e-04,0.06
9.455566e-04,0.1
9.455568e-04,0.06
9.455570e-04,0.1
9.455572e-04,-0.02
9.455574e-04,0.06
9.455576e-04,0.02
9.455578e-04,0.06
9.455580e-04,0.06
9.455582e-04,0.02
9.455584e-04,0.06
9.455586e-04,0.02
9.455588e-04,0.02
9.455590e-04,0.02
9.455592e-04,0.06
9.455594e-04,0.06
9.455596e-04,0.06
9.455598e-04,0.02
9.455600e-04,0.06
9.455602e-04,0.06
9.455604e-04,0.06
9.455606e-04,0.1
9.455608e-04,0.06
9.455610e-04,0.06
9.455612e-04,0.06
9.455614e-04,0.06
9.455616e-04,0.02
9.455618e-04,0.06
9.455620e-04,0.02
9.455622e-04,0.02
9.455624e-04,0.02
9.455626e-04,0.06
9.455628e-04,0.06
9.455630e-04,0.06
9.455632e-04,0.02
9.455634e-04,0.06
9.455636e-04,0.06
9.455638e-04,0.06
9.455640e-04,0.06
9.455642e-04,0.06
9.455644e-04,0.1
9.455646e-04,0.1
9.455648e-04,0.06
9.455650e-04,0.06
9.455652e-04,0.06
9.455654e-04,0.06
9.455656e-04,0.02
9.455658e-04,0.06
9.455660e-04,0.06
9.455662e-04,0.1
9.455664e-04,0.06
9.455666e-04,0.06
9.455668e-04,0.1
9.455670e-04,0.06
9.455672e-04,0.02
9.455674e-04,0.06
9.455676e-04,0.06
9.455678e-04,0.06
9.455680e-04,0.06
9.455682e-04,0.02
9.455684e-04,0.06
9.455686e-04,0.06
9.455688e-04,0.02
9.455690e-04,0.02
9.455692e-04,0.06
9.455694e-04,0.02
9.455696e-04,0.02
9.455698e-04,0.06
9.455700e-04,0.06
9.455702e-04,0.02
9.455704e-04,0.06
9.455706e-04,0.1
9.455708e-04,0.06
9.455710e-04,0.06
9.455712e-04,0.06
9.455714e-04,0.06
