Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,1e-05
Horizontal Delay,0.00096833
Sample Interval,1e-08
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,-1.98
,
,
,
Label,
TIME,CH4
9.687700e-04,0.01
9.687800e-04,0.03
9.687900e-04,0.03
9.688000e-04,0.01
9.688100e-04,0.01
9.688200e-04,0.01
9.688300e-04,0.03
9.688400e-04,0.01
9.688500e-04,0.01
9.688600e-04,0.01
9.688700e-04,0.01
9.688800e-04,0.01
9.688900e-04,0.01
9.689000e-04,0.03
9.689100e-04,0.03
9.689200e-04,0.01
9.689300e-04,0.03
9.689400e-04,0.01
9.689500e-04,0.01
9.689600e-04,0.01
9.689700e-04,0.01
9.689800e-04,0.03
9.689900e-04,-0.01
9.690000e-04,0.01
9.690100e-04,0.03
9.690200e-04,0.01
9.690300e-04,-0.01
9.690400e-04,0.01
9.690500e-04,0.03
9.690600e-04,0.01
9.690700e-04,-0.01
9.690800e-04,0.01
9.690900e-04,0.01
9.691000e-04,0.01
9.691100e-04,0.03
9.691200e-04,0.01
9.691300e-04,0.01
9.691400e-04,0.01
9.691500e-04,-0.01
9.691600e-04,0.01
9.691700e-04,0.03
9.691800e-04,-0.01
9.691900e-04,0.01
9.692000e-04,0.03
9.692100e-04,0.01
9.692200e-04,0.01
9.692300e-04,-0.01
9.692400e-04,0.01
9.692500e-04,0.01
9.692600e-04,0.05
9.692700e-04,-0.01
9.692800e-04,0.03
9.692900e-04,0.03
9.693000e-04,0.01
9.693100e-04,0.01
9.693200e-04,0.01
9.693300e-04,0.01
9.693400e-04,0.01
9.693500e-04,0.01
9.693600e-04,0.01
9.693700e-04,-0.01
9.693800e-04,0.01
9.693900e-04,0.01
9.694000e-04,0.01
9.694100e-04,0.01
9.694200e-04,0.03
9.694300e-04,0.01
9.694400e-04,-0.01
9.694500e-04,0.03
9.694600e-04,0.03
9.694700e-04,0.03
9.694800e-04,-0.01
9.694900e-04,0.01
9.695000e-04,0.01
9.695100e-04,0.01
9.695200e-04,0.03
9.695300e-04,0.01
9.695400e-04,0.03
9.695500e-04,0.03
9.695600e-04,0.05
9.695700e-04,-0.01
9.695800e-04,0.01
9.695900e-04,0.01
9.696000e-04,0.01
9.696100e-04,0.01
9.696200e-04,0.01
9.696300e-04,0.01
9.696400e-04,0.01
9.696500e-04,0.01
9.696600e-04,0.01
9.696700e-04,0.05
9.696800e-04,-0.01
9.696900e-04,-0.01
9.697000e-04,0.03
9.697100e-04,0.01
9.697200e-04,0.01
9.697300e-04,0.03
9.697400e-04,0.01
9.697500e-04,0.01
9.697600e-04,0.01
9.697700e-04,0.05
9.697800e-04,-0.03
9.697900e-04,0.03
9.698000e-04,-0.01
9.698100e-04,0.01
9.698200e-04,0.01
9.698300e-04,0.03
9.698400e-04,0.03
9.698500e-04,-0.01
9.698600e-04,-0.01
9.698700e-04,0.01
9.698800e-04,0.03
9.698900e-04,0.01
9.699000e-04,0.01
9.699100e-04,0.03
9.699200e-04,0.01
9.699300e-04,0.01
9.699400e-04,0.01
9.699500e-04,0.03
9.699600e-04,-0.01
9.699700e-04,0.01
9.699800e-04,0.01
9.699900e-04,0.01
9.700000e-04,0.01
9.700100e-04,0.03
9.700200e-04,0.03
9.700300e-04,0.01
9.700400e-04,0.03
9.700500e-04,0.01
9.700600e-04,0.01
9.700700e-04,0.01
9.700800e-04,0.01
9.700900e-04,0.03
9.701000e-04,-0.01
9.701100e-04,0.03
9.701200e-04,0.01
9.701300e-04,0.01
9.701400e-04,0.01
9.701500e-04,0.01
9.701600e-04,0.01
9.701700e-04,0.03
9.701800e-04,0.03
9.701900e-04,0.03
9.702000e-04,0.01
9.702100e-04,0.03
9.702200e-04,0.01
9.702300e-04,0.01
9.702400e-04,0.01
9.702500e-04,-0.01
9.702600e-04,0.01
9.702700e-04,0.01
9.702800e-04,0.01
9.702900e-04,0.01
9.703000e-04,0.03
9.703100e-04,0.03
9.703200e-04,0.01
9.703300e-04,0.01
9.703400e-04,0.03
9.703500e-04,0.01
9.703600e-04,0.01
9.703700e-04,0.03
9.703800e-04,0.01
9.703900e-04,0.03
9.704000e-04,0.01
9.704100e-04,0.03
9.704200e-04,-0.01
9.704300e-04,0.01
9.704400e-04,0.01
9.704500e-04,0.01
9.704600e-04,0.01
9.704700e-04,0.01
9.704800e-04,0.01
9.704900e-04,0.03
9.705000e-04,0.01
9.705100e-04,0.01
9.705200e-04,0.05
9.705300e-04,0.01
9.705400e-04,-0.01
9.705500e-04,0.03
9.705600e-04,0.01
9.705700e-04,-0.01
9.705800e-04,0.01
9.705900e-04,0.01
9.706000e-04,0.01
9.706100e-04,0.03
9.706200e-04,0.01
9.706300e-04,0.01
9.706400e-04,-0.01
9.706500e-04,0.01
9.706600e-04,0.03
9.706700e-04,0.03
9.706800e-04,0.01
9.706900e-04,0.01
9.707000e-04,0.01
9.707100e-04,0.03
9.707200e-04,0.03
9.707300e-04,0.01
9.707400e-04,-0.03
9.707500e-04,0.03
9.707600e-04,0.01
9.707700e-04,0.03
9.707800e-04,0.01
9.707900e-04,0.01
9.708000e-04,0.03
9.708100e-04,0.01
9.708200e-04,0.01
9.708300e-04,0.01
9.708400e-04,0.01
9.708500e-04,0.01
9.708600e-04,0.01
9.708700e-04,0.03
9.708800e-04,0.01
9.708900e-04,0.03
9.709000e-04,0.01
9.709100e-04,0.01
9.709200e-04,0.03
9.709300e-04,0.01
9.709400e-04,-0.01
9.709500e-04,0.01
9.709600e-04,0.01
9.709700e-04,0.03
9.709800e-04,0.03
9.709900e-04,0.03
9.710000e-04,-0.01
9.710100e-04,0.03
9.710200e-04,0.03
9.710300e-04,0.01
9.710400e-04,0.01
9.710500e-04,0.01
9.710600e-04,-0.01
9.710700e-04,0.01
9.710800e-04,0.03
9.710900e-04,0.03
9.711000e-04,0.01
9.711100e-04,0.01
9.711200e-04,0.03
9.711300e-04,-0.01
9.711400e-04,-0.01
9.711500e-04,0.03
9.711600e-04,0.01
9.711700e-04,0.01
9.711800e-04,0.01
9.711900e-04,0.01
9.712000e-04,0.01
9.712100e-04,0.01
9.712200e-04,0.01
9.712300e-04,0.03
9.712400e-04,0.03
9.712500e-04,0.01
9.712600e-04,0.03
9.712700e-04,0.03
9.712800e-04,0.01
9.712900e-04,0.01
9.713000e-04,0.01
9.713100e-04,0.01
9.713200e-04,0.01
9.713300e-04,0.03
9.713400e-04,0.01
9.713500e-04,0.03
9.713600e-04,0.01
9.713700e-04,0.01
9.713800e-04,0.01
9.713900e-04,0.03
9.714000e-04,-0.01
9.714100e-04,0.03
9.714200e-04,-0.03
9.714300e-04,0.01
9.714400e-04,0.01
9.714500e-04,0.01
9.714600e-04,-0.01
9.714700e-04,0.01
9.714800e-04,0.01
9.714900e-04,0.01
9.715000e-04,0.01
9.715100e-04,0.03
9.715200e-04,0.03
9.715300e-04,-0.01
9.715400e-04,0.01
9.715500e-04,0.03
9.715600e-04,0.01
9.715700e-04,0.01
9.715800e-04,0.03
9.715900e-04,0.01
9.716000e-04,0.01
9.716100e-04,0.01
9.716200e-04,0.03
9.716300e-04,0.03
9.716400e-04,0.01
9.716500e-04,0.01
9.716600e-04,0.01
9.716700e-04,0.01
9.716800e-04,0.03
9.716900e-04,0.01
9.717000e-04,0.03
9.717100e-04,0.03
9.717200e-04,-0.01
9.717300e-04,0.03
9.717400e-04,0.01
9.717500e-04,0.05
9.717600e-04,-0.01
9.717700e-04,0.01
9.717800e-04,-0.01
9.717900e-04,0.03
9.718000e-04,-0.01
9.718100e-04,-0.01
9.718200e-04,-0.01
9.718300e-04,0.01
9.718400e-04,0.01
9.718500e-04,0.01
9.718600e-04,0.03
9.718700e-04,0.01
9.718800e-04,-0.01
9.718900e-04,0.01
9.719000e-04,0.01
9.719100e-04,-0.01
9.719200e-04,0.03
9.719300e-04,0.01
9.719400e-04,0.01
9.719500e-04,0.01
9.719600e-04,0.01
9.719700e-04,0.01
9.719800e-04,0.01
9.719900e-04,0.03
9.720000e-04,0.03
9.720100e-04,0.03
9.720200e-04,0.01
9.720300e-04,0.03
9.720400e-04,0.01
9.720500e-04,0.01
9.720600e-04,-0.01
9.720700e-04,0.01
9.720800e-04,0.01
9.720900e-04,0.03
9.721000e-04,0.03
9.721100e-04,0.01
9.721200e-04,0.01
9.721300e-04,0.01
9.721400e-04,0.03
9.721500e-04,0.03
9.721600e-04,0.01
9.721700e-04,0.03
9.721800e-04,0.01
9.721900e-04,-0.01
9.722000e-04,0.03
9.722100e-04,0.03
9.722200e-04,0.03
9.722300e-04,0.01
9.722400e-04,0.01
9.722500e-04,0.01
9.722600e-04,0.05
9.722700e-04,-0.01
9.722800e-04,0.03
9.722900e-04,0.03
9.723000e-04,0.01
9.723100e-04,0.03
9.723200e-04,0.01
9.723300e-04,0.01
9.723400e-04,0.01
9.723500e-04,0.03
9.723600e-04,0.03
9.723700e-04,0.05
9.723800e-04,0.03
9.723900e-04,0.03
9.724000e-04,0.03
9.724100e-04,0.01
9.724200e-04,0.01
9.724300e-04,0.01
9.724400e-04,0.03
9.724500e-04,-0.03
9.724600e-04,0.03
9.724700e-04,0.01
9.724800e-04,0.03
9.724900e-04,0.01
9.725000e-04,0.01
9.725100e-04,0.03
9.725200e-04,0.01
9.725300e-04,0.01
9.725400e-04,0.01
9.725500e-04,0.03
9.725600e-04,-0.01
9.725700e-04,0.03
9.725800e-04,0.03
9.725900e-04,0.01
9.726000e-04,0.01
9.726100e-04,0.03
9.726200e-04,-0.01
9.726300e-04,0.01
9.726400e-04,0.01
9.726500e-04,-0.01
9.726600e-04,0.01
9.726700e-04,0.01
9.726800e-04,0.01
9.726900e-04,0.01
9.727000e-04,0.01
9.727100e-04,-0.01
9.727200e-04,0.01
9.727300e-04,0.01
9.727400e-04,0.01
9.727500e-04,0.03
9.727600e-04,0.01
9.727700e-04,0.03
9.727800e-04,0.03
9.727900e-04,0.01
9.728000e-04,0.03
9.728100e-04,0.01
9.728200e-04,0.03
9.728300e-04,0.01
9.728400e-04,-0.01
9.728500e-04,0.03
9.728600e-04,0.01
9.728700e-04,0.07
9.728800e-04,0.01
9.728900e-04,0.01
9.729000e-04,0.03
9.729100e-04,0.01
9.729200e-04,0.01
9.729300e-04,-0.01
9.729400e-04,0.01
9.729500e-04,-0.01
9.729600e-04,0.03
9.729700e-04,0.01
9.729800e-04,0.01
9.729900e-04,0.01
9.730000e-04,0.01
9.730100e-04,0.01
9.730200e-04,0.01
9.730300e-04,0.01
9.730400e-04,0.01
9.730500e-04,0.01
9.730600e-04,0.01
9.730700e-04,0.01
9.730800e-04,0.01
9.730900e-04,0.03
9.731000e-04,0.03
9.731100e-04,0.03
9.731200e-04,0.01
9.731300e-04,0.01
9.731400e-04,-0.01
9.731500e-04,0.01
9.731600e-04,-0.01
9.731700e-04,0.01
9.731800e-04,0.03
9.731900e-04,-0.01
9.732000e-04,0.03
9.732100e-04,-0.01
9.732200e-04,0.05
9.732300e-04,0.01
9.732400e-04,0.03
9.732500e-04,0.01
9.732600e-04,0.03
9.732700e-04,0.03
9.732800e-04,0.01
9.732900e-04,0.01
9.733000e-04,0.01
9.733100e-04,0.01
9.733200e-04,0.01
9.733300e-04,0.01
9.733400e-04,0.05
9.733500e-04,0.03
9.733600e-04,0.01
9.733700e-04,0.03
9.733800e-04,0.03
9.733900e-04,0.03
9.734000e-04,0.01
9.734100e-04,0.03
9.734200e-04,0.01
9.734300e-04,-0.01
9.734400e-04,0.01
9.734500e-04,0.01
9.734600e-04,0.01
9.734700e-04,0.01
9.734800e-04,0.01
9.734900e-04,0.01
9.735000e-04,0.03
9.735100e-04,0.01
9.735200e-04,0.03
9.735300e-04,0.01
9.735400e-04,0.03
9.735500e-04,0.01
9.735600e-04,0.03
9.735700e-04,0.01
9.735800e-04,0.01
9.735900e-04,0.01
9.736000e-04,0.03
9.736100e-04,0.01
9.736200e-04,0.01
9.736300e-04,0.01
9.736400e-04,0.01
9.736500e-04,0.03
9.736600e-04,-0.01
9.736700e-04,0.01
9.736800e-04,0.01
9.736900e-04,0.03
9.737000e-04,0.03
9.737100e-04,0.03
9.737200e-04,0.01
9.737300e-04,0.01
9.737400e-04,0.03
9.737500e-04,-0.01
9.737600e-04,0.01
9.737700e-04,0.01
9.737800e-04,0.01
9.737900e-04,0.01
9.738000e-04,0.01
9.738100e-04,0.01
9.738200e-04,0.01
9.738300e-04,0.01
9.738400e-04,0.03
9.738500e-04,0.01
9.738600e-04,0.01
9.738700e-04,0.03
9.738800e-04,0.01
9.738900e-04,0.01
9.739000e-04,0.03
9.739100e-04,0.03
9.739200e-04,0.01
9.739300e-04,0.03
9.739400e-04,0.01
9.739500e-04,0.03
9.739600e-04,0.01
9.739700e-04,0.01
9.739800e-04,0.03
9.739900e-04,0.03
9.740000e-04,-0.01
9.740100e-04,0.01
9.740200e-04,0.01
9.740300e-04,0.01
9.740400e-04,0.01
9.740500e-04,0.01
9.740600e-04,0.01
9.740700e-04,0.03
9.740800e-04,0.01
9.740900e-04,0.01
9.741000e-04,-0.01
9.741100e-04,0.03
9.741200e-04,-0.01
9.741300e-04,-0.01
9.741400e-04,0.01
9.741500e-04,0.03
9.741600e-04,0.01
9.741700e-04,0.01
9.741800e-04,0.01
9.741900e-04,0.01
9.742000e-04,0.03
9.742100e-04,0.01
9.742200e-04,0.05
9.742300e-04,0.01
9.742400e-04,0.01
9.742500e-04,0.01
9.742600e-04,0.01
9.742700e-04,0.03
9.742800e-04,0.01
9.742900e-04,0.03
9.743000e-04,0.01
9.743100e-04,-0.01
9.743200e-04,0.03
9.743300e-04,0.05
9.743400e-04,0.03
9.743500e-04,0.03
9.743600e-04,0.03
9.743700e-04,0.01
9.743800e-04,0.01
9.743900e-04,0.01
9.744000e-04,0.03
9.744100e-04,0.01
9.744200e-04,0.03
9.744300e-04,0.03
9.744400e-04,0.03
9.744500e-04,0.01
9.744600e-04,0.01
9.744700e-04,0.01
9.744800e-04,0.01
9.744900e-04,0.01
9.745000e-04,0.01
9.745100e-04,0.01
9.745200e-04,0.03
9.745300e-04,0.01
9.745400e-04,0.01
9.745500e-04,0.01
9.745600e-04,0.01
9.745700e-04,0.01
9.745800e-04,0.03
9.745900e-04,0.01
9.746000e-04,0.01
9.746100e-04,0.03
9.746200e-04,0.03
9.746300e-04,0.03
9.746400e-04,-0.01
9.746500e-04,0.03
9.746600e-04,0.01
9.746700e-04,0.03
9.746800e-04,0.01
9.746900e-04,0.03
9.747000e-04,0.01
9.747100e-04,0.01
9.747200e-04,-0.01
9.747300e-04,0.05
9.747400e-04,0.01
9.747500e-04,0.03
9.747600e-04,0.03
9.747700e-04,0.01
9.747800e-04,0.03
9.747900e-04,0.01
9.748000e-04,0.03
9.748100e-04,0.03
9.748200e-04,0.03
9.748300e-04,0.03
9.748400e-04,0.03
9.748500e-04,-0.01
9.748600e-04,0.01
9.748700e-04,0.01
9.748800e-04,0.01
9.748900e-04,0.01
9.749000e-04,0.01
9.749100e-04,0.01
9.749200e-04,0.03
9.749300e-04,0.01
9.749400e-04,0.03
9.749500e-04,0.01
9.749600e-04,0.01
9.749700e-04,0.01
9.749800e-04,0.01
9.749900e-04,0.01
9.750000e-04,-0.01
9.750100e-04,0.03
9.750200e-04,0.01
9.750300e-04,0.01
9.750400e-04,-0.01
9.750500e-04,0.01
9.750600e-04,0.03
9.750700e-04,0.03
9.750800e-04,0.01
9.750900e-04,0.03
9.751000e-04,0.01
9.751100e-04,0.01
9.751200e-04,0.03
9.751300e-04,0.01
9.751400e-04,0.03
9.751500e-04,-0.01
9.751600e-04,0.03
9.751700e-04,0.01
9.751800e-04,-0.01
9.751900e-04,0.01
9.752000e-04,0.03
9.752100e-04,0.01
9.752200e-04,0.03
9.752300e-04,-0.01
9.752400e-04,0.01
9.752500e-04,0.01
9.752600e-04,0.01
9.752700e-04,0.01
9.752800e-04,0.03
9.752900e-04,0.01
9.753000e-04,0.03
9.753100e-04,0.05
9.753200e-04,0.01
9.753300e-04,0.03
9.753400e-04,0.03
9.753500e-04,0.01
9.753600e-04,0.01
9.753700e-04,0.03
9.753800e-04,0.03
9.753900e-04,0.03
9.754000e-04,0.05
9.754100e-04,0.01
9.754200e-04,0.01
9.754300e-04,0.01
9.754400e-04,0.01
9.754500e-04,0.01
9.754600e-04,0.01
9.754700e-04,0.03
9.754800e-04,-0.01
9.754900e-04,0.01
9.755000e-04,0.03
9.755100e-04,0.01
9.755200e-04,0.01
9.755300e-04,0.01
9.755400e-04,0.03
9.755500e-04,-0.01
9.755600e-04,0.01
9.755700e-04,0.01
9.755800e-04,0.03
9.755900e-04,-0.01
9.756000e-04,0.03
9.756100e-04,0.03
9.756200e-04,0.03
9.756300e-04,0.01
9.756400e-04,0.01
9.756500e-04,0.01
9.756600e-04,0.01
9.756700e-04,-0.01
9.756800e-04,0.01
9.756900e-04,0.03
9.757000e-04,0.01
9.757100e-04,0.01
9.757200e-04,0.01
9.757300e-04,0.01
9.757400e-04,0.01
9.757500e-04,0.03
9.757600e-04,0.03
9.757700e-04,0.03
9.757800e-04,-0.01
9.757900e-04,0.01
9.758000e-04,0.01
9.758100e-04,0.01
9.758200e-04,0.03
9.758300e-04,0.03
9.758400e-04,0.01
9.758500e-04,-0.01
9.758600e-04,0.01
9.758700e-04,0.03
9.758800e-04,0.01
9.758900e-04,0.01
9.759000e-04,0.01
9.759100e-04,0.01
9.759200e-04,0.03
9.759300e-04,0.03
9.759400e-04,0.01
9.759500e-04,0.03
9.759600e-04,0.03
9.759700e-04,0.03
9.759800e-04,0.01
9.759900e-04,0.03
9.760000e-04,0.03
9.760100e-04,0.03
9.760200e-04,0.05
9.760300e-04,0.01
9.760400e-04,0.03
9.760500e-04,0.01
9.760600e-04,0.01
9.760700e-04,0.01
9.760800e-04,0.01
9.760900e-04,0.01
9.761000e-04,0.01
9.761100e-04,0.01
9.761200e-04,0.03
9.761300e-04,0.03
9.761400e-04,0.01
9.761500e-04,-0.01
9.761600e-04,0.03
9.761700e-04,0.01
9.761800e-04,0.03
9.761900e-04,0.01
9.762000e-04,0.05
9.762100e-04,0.01
9.762200e-04,0.01
9.762300e-04,-0.01
9.762400e-04,0.03
9.762500e-04,0.03
9.762600e-04,0.03
9.762700e-04,0.05
9.762800e-04,0.01
9.762900e-04,0.01
9.763000e-04,0.01
9.763100e-04,-0.03
9.763200e-04,0.03
9.763300e-04,0.01
9.763400e-04,0.01
9.763500e-04,-0.01
9.763600e-04,0.03
9.763700e-04,0.03
9.763800e-04,0.01
9.763900e-04,0.01
9.764000e-04,0.03
9.764100e-04,0.01
9.764200e-04,0.01
9.764300e-04,0.01
9.764400e-04,0.01
9.764500e-04,0.01
9.764600e-04,0.03
9.764700e-04,0.01
9.764800e-04,0.01
9.764900e-04,0.01
9.765000e-04,0.01
9.765100e-04,0.01
9.765200e-04,-0.01
9.765300e-04,0.01
9.765400e-04,0.01
9.765500e-04,0.01
9.765600e-04,0.01
9.765700e-04,0.01
9.765800e-04,0.01
9.765900e-04,0.03
9.766000e-04,0.03
9.766100e-04,-0.01
9.766200e-04,0.01
9.766300e-04,0.03
9.766400e-04,0.01
9.766500e-04,0.01
9.766600e-04,0.03
9.766700e-04,0.01
9.766800e-04,0.01
9.766900e-04,0.03
9.767000e-04,0.01
9.767100e-04,0.01
9.767200e-04,0.01
9.767300e-04,0.03
9.767400e-04,0.03
9.767500e-04,-0.01
9.767600e-04,-0.01
9.767700e-04,0.01
9.767800e-04,0.01
9.767900e-04,0.01
9.768000e-04,0.01
9.768100e-04,-0.01
9.768200e-04,-0.01
9.768300e-04,0.01
9.768400e-04,0.03
9.768500e-04,0.01
9.768600e-04,-0.01
9.768700e-04,0.01
9.768800e-04,0.03
9.768900e-04,-0.01
9.769000e-04,0.01
9.769100e-04,0.01
9.769200e-04,0.03
9.769300e-04,0.01
9.769400e-04,0.01
9.769500e-04,0.01
9.769600e-04,0.01
9.769700e-04,0.01
9.769800e-04,0.03
9.769900e-04,0.01
9.770000e-04,-0.01
9.770100e-04,0.01
9.770200e-04,0.01
9.770300e-04,0.01
9.770400e-04,0.01
9.770500e-04,0.03
9.770600e-04,0.03
9.770700e-04,-0.01
9.770800e-04,0.03
9.770900e-04,0.03
9.771000e-04,0.07
9.771100e-04,0.03
9.771200e-04,-0.01
9.771300e-04,0.01
9.771400e-04,0.01
9.771500e-04,0.03
9.771600e-04,0.03
9.771700e-04,-0.03
9.771800e-04,0.01
9.771900e-04,0.03
9.772000e-04,0.03
9.772100e-04,0.03
9.772200e-04,0.01
9.772300e-04,0.01
9.772400e-04,0.01
9.772500e-04,0.01
9.772600e-04,0.03
9.772700e-04,0.01
9.772800e-04,0.03
9.772900e-04,0.01
9.773000e-04,0.01
9.773100e-04,0.01
9.773200e-04,0.03
9.773300e-04,0.01
9.773400e-04,-0.01
9.773500e-04,0.01
9.773600e-04,0.03
9.773700e-04,0.01
9.773800e-04,0.01
9.773900e-04,-0.01
9.774000e-04,0.03
9.774100e-04,0.01
9.774200e-04,0.01
9.774300e-04,0.01
9.774400e-04,0.03
9.774500e-04,0.01
9.774600e-04,0.01
9.774700e-04,0.03
9.774800e-04,0.01
9.774900e-04,0.01
9.775000e-04,0.01
9.775100e-04,0.01
9.775200e-04,0.01
9.775300e-04,0.01
9.775400e-04,-0.01
9.775500e-04,0.03
9.775600e-04,-0.01
9.775700e-04,0.01
9.775800e-04,0.01
9.775900e-04,0.01
9.776000e-04,0.01
9.776100e-04,-0.01
9.776200e-04,0.03
9.776300e-04,0.01
9.776400e-04,0.01
9.776500e-04,0.01
9.776600e-04,0.03
9.776700e-04,-0.01
9.776800e-04,0.03
9.776900e-04,-0.01
9.777000e-04,0.01
9.777100e-04,0.03
9.777200e-04,0.01
9.777300e-04,0.01
9.777400e-04,0.01
9.777500e-04,0.01
9.777600e-04,0.01
9.777700e-04,0.01
9.777800e-04,0.01
9.777900e-04,0.01
9.778000e-04,-0.01
9.778100e-04,0.03
9.778200e-04,0.03
9.778300e-04,0.05
9.778400e-04,-0.03
9.778500e-04,-0.01
9.778600e-04,0.03
9.778700e-04,0.03
9.778800e-04,0.01
9.778900e-04,0.01
9.779000e-04,-0.01
9.779100e-04,0.01
9.779200e-04,0.01
9.779300e-04,0.01
9.779400e-04,0.01
9.779500e-04,0.01
9.779600e-04,0.01
9.779700e-04,0.01
9.779800e-04,0.03
9.779900e-04,-0.01
9.780000e-04,0.01
9.780100e-04,0.03
9.780200e-04,0.01
9.780300e-04,0.01
9.780400e-04,0.01
9.780500e-04,-0.03
9.780600e-04,0.01
9.780700e-04,0.03
9.780800e-04,0.01
9.780900e-04,0.01
9.781000e-04,0.01
9.781100e-04,-0.01
9.781200e-04,0.01
9.781300e-04,0.01
9.781400e-04,0.01
9.781500e-04,0.01
9.781600e-04,0.05
9.781700e-04,0.01
9.781800e-04,0.03
9.781900e-04,0.03
9.782000e-04,0.01
9.782100e-04,0.01
9.782200e-04,0.01
9.782300e-04,0.03
9.782400e-04,0.03
9.782500e-04,0.03
9.782600e-04,0.01
9.782700e-04,0.03
9.782800e-04,0.03
9.782900e-04,0.03
9.783000e-04,0.01
9.783100e-04,0.01
9.783200e-04,0.01
9.783300e-04,0.01
9.783400e-04,0.03
9.783500e-04,0.01
9.783600e-04,0.03
9.783700e-04,0.01
9.783800e-04,-0.01
9.783900e-04,0.01
9.784000e-04,0.03
9.784100e-04,0.03
9.784200e-04,0.01
9.784300e-04,0.01
9.784400e-04,0.01
9.784500e-04,0.01
9.784600e-04,0.01
9.784700e-04,0.01
9.784800e-04,-0.01
9.784900e-04,0.05
9.785000e-04,0.01
9.785100e-04,-0.01
9.785200e-04,0.03
9.785300e-04,0.03
9.785400e-04,0.01
9.785500e-04,0.01
9.785600e-04,0.03
9.785700e-04,0.03
9.785800e-04,0.01
9.785900e-04,0.01
9.786000e-04,0.03
9.786100e-04,0.01
9.786200e-04,0.01
9.786300e-04,0.01
9.786400e-04,0.01
9.786500e-04,0.01
9.786600e-04,0.03
9.786700e-04,0.01
9.786800e-04,0.01
9.786900e-04,0.01
9.787000e-04,0.01
9.787100e-04,0.01
9.787200e-04,0.03
9.787300e-04,0.01
9.787400e-04,-0.01
9.787500e-04,0.03
9.787600e-04,0.01
9.787700e-04,-0.01
9.787800e-04,0.01
9.787900e-04,0.03
9.788000e-04,0.03
9.788100e-04,0.01
9.788200e-04,0.01
9.788300e-04,0.03
9.788400e-04,0.01
9.788500e-04,0.01
9.788600e-04,0.01
9.788700e-04,0.03
9.788800e-04,0.01
9.788900e-04,0.01
9.789000e-04,0.01
9.789100e-04,0.01
9.789200e-04,0.01
9.789300e-04,0.03
9.789400e-04,0.05
9.789500e-04,-0.01
9.789600e-04,0.01
9.789700e-04,0.01
9.789800e-04,0.01
9.789900e-04,-0.01
9.790000e-04,0.01
9.790100e-04,0.01
9.790200e-04,0.01
9.790300e-04,0.03
9.790400e-04,0.01
9.790500e-04,0.01
9.790600e-04,0.03
9.790700e-04,-0.01
9.790800e-04,0.01
9.790900e-04,0.01
9.791000e-04,0.03
9.791100e-04,0.01
9.791200e-04,0.01
9.791300e-04,-0.03
9.791400e-04,0.01
9.791500e-04,0.01
9.791600e-04,-0.03
9.791700e-04,0.01
9.791800e-04,0.03
9.791900e-04,0.01
9.792000e-04,-0.03
9.792100e-04,0.01
9.792200e-04,0.01
9.792300e-04,0.01
9.792400e-04,0.01
9.792500e-04,0.03
9.792600e-04,0.01
9.792700e-04,0.03
9.792800e-04,0.01
9.792900e-04,0.01
9.793000e-04,0.01
9.793100e-04,0.01
9.793200e-04,0.03
9.793300e-04,0.01
9.793400e-04,0.01
9.793500e-04,0.01
9.793600e-04,0.03
9.793700e-04,0.05
9.793800e-04,0.01
9.793900e-04,0.03
9.794000e-04,0.03
9.794100e-04,0.01
9.794200e-04,0.03
9.794300e-04,0.01
9.794400e-04,0.03
9.794500e-04,0.03
9.794600e-04,-0.01
9.794700e-04,0.01
9.794800e-04,0.01
9.794900e-04,0.01
9.795000e-04,-0.01
9.795100e-04,0.01
9.795200e-04,0.01
9.795300e-04,-0.01
9.795400e-04,0.03
9.795500e-04,0.03
9.795600e-04,0.01
9.795700e-04,0.03
9.795800e-04,0.01
9.795900e-04,0.01
9.796000e-04,0.01
9.796100e-04,0.01
9.796200e-04,0.01
9.796300e-04,0.01
9.796400e-04,0.01
9.796500e-04,0.01
9.796600e-04,0.01
9.796700e-04,0.03
9.796800e-04,0.03
9.796900e-04,0.01
9.797000e-04,0.01
9.797100e-04,0.03
9.797200e-04,0.01
9.797300e-04,0.01
9.797400e-04,-0.01
9.797500e-04,0.01
9.797600e-04,0.01
9.797700e-04,0.01
9.797800e-04,0.01
9.797900e-04,-0.01
9.798000e-04,0.03
9.798100e-04,0.01
9.798200e-04,0.01
9.798300e-04,0.03
9.798400e-04,0.03
9.798500e-04,-0.01
9.798600e-04,-0.03
9.798700e-04,0.03
9.798800e-04,0.01
9.798900e-04,0.01
9.799000e-04,0.03
9.799100e-04,0.01
9.799200e-04,0.03
9.799300e-04,0.01
9.799400e-04,0.03
9.799500e-04,0.01
9.799600e-04,0.01
9.799700e-04,0.01
9.799800e-04,0.03
9.799900e-04,0.01
9.800000e-04,0.03
9.800100e-04,0.03
9.800200e-04,0.01
9.800300e-04,0.03
9.800400e-04,-0.01
9.800500e-04,0.01
9.800600e-04,0.01
9.800700e-04,0.01
9.800800e-04,0.01
9.800900e-04,0.03
9.801000e-04,0.01
9.801100e-04,0.01
9.801200e-04,0.01
9.801300e-04,0.01
9.801400e-04,0.03
9.801500e-04,0.01
9.801600e-04,-0.01
